GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0JPP1	Drap1	enables	GO:0017025	TBP-class protein binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14919|ensembl:ENSP00000307850	10116	Ensembl		F
UniProtKB	A1A5R1	Rbfox2	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O43251	10116	UniProt		F
UniProtKB	A1A5R1	Rbfox2	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:O43251	10116	RGD		F
UniProtKB	A2AA28	Mettl23	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q86XA0|ensembl:ENSP00000341543	10090	Ensembl		F
UniProtKB	A2AGH6	Med12	enables	GO:0046966	nuclear thyroid hormone receptor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q93074|ensembl:ENSP00000363193	10090	Ensembl		F
UniProtKB	A2VD12	Pbxip1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96AQ6	10116	RGD		F
UniProtKB	A3KFM7	Chd6	enables	GO:0001221	transcription coregulator binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8TD26|ensembl:ENSP00000362330	10090	Ensembl		F
UniProtKB	A4GTP4	Elk1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P19419	10116	RGD		F
UniProtKB	A4GTP4	Elk1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P19419|ensembl:ENSP00000366182	10116	Ensembl		F
UniProtKB	A5YKK6	CNOT1	enables	GO:0030331	nuclear estrogen receptor binding	ECO:0000314	IDA	PMID:16778766		9606	UniProt		F
UniProtKB	A5YKK6	CNOT1	enables	GO:0042974	nuclear retinoic acid receptor binding	ECO:0000314	IDA	PMID:16778766		9606	UniProt		F
UniProtKB	A6H8Y1	BDP1	enables	GO:0001156	TFIIIC-class transcription factor complex binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000532088|SGD:S000004984	9606	GO_Central		F
UniProtKB	B1ANY3	FAM220BP	enables	GO:0097677	STAT family protein binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1914488|PANTHER:PTN001278149	9606	GO_Central		F
UniProtKB	B1WBU4	Zbtb8a	enables	GO:0001223	transcription coactivator binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96BR9	10116	RGD		F
UniProtKB	B1WBU4	Zbtb8a	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96BR9	10116	RGD		F
UniProtKB	B1WC58	Rbbp8	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q99708	10116	RGD		F
UniProtKB	B2RWS6	Ep300	enables	GO:0001221	transcription coregulator binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	10090	Ensembl		F
UniProtKB	B2RWS6	Ep300	enables	GO:0001223	transcription coactivator binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	10090	Ensembl		F
UniProtKB	B2RWS6	Ep300	enables	GO:0001223	transcription coactivator binding	ECO:0000353	IPI	PMID:17641689	UniProtKB:Q71SY5	10090	UniProt		F
UniProtKB	B2RWS6	Ep300	enables	GO:0016922	nuclear receptor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	10090	Ensembl		F
UniProtKB	B2RWS6	Ep300	enables	GO:0050681	nuclear androgen receptor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	10090	Ensembl		F
UniProtKB	B2RWS6	Ep300	enables	GO:0051059	NF-kappaB binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	10090	Ensembl		F
UniProtKB	B2RWS6	Ep300	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028384|UniProtKB:Q09472|ensembl:ENSP00000263253	10090	UniProt		F
UniProtKB	B2RWS6	Ep300	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:18605988	PR:Q07243	10090	MGI	has_input(PR:Q07243)	F
UniProtKB	B2RWS6	Ep300	enables	GO:0097677	STAT family protein binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	10090	Ensembl		F
UniProtKB	B2RWS6	Ep300	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09472|ensembl:ENSP00000263253	10090	Ensembl		F
UniProtKB	B2RWS6	Ep300	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:18486321	UniProtKB:P28033	10090	UniProt		F
UniProtKB	B9EKI3	Tmf1	enables	GO:0050681	nuclear androgen receptor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P82094|ensembl:ENSP00000381567	10090	Ensembl		F
UniProtKB	D3Z8D9	Mad2l2	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9UI95	10116	RGD		F
UniProtKB	D3ZA12	Chd6	enables	GO:0001221	transcription coregulator binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q8TD26	10116	RGD		F
UniProtKB	D3ZEY4	Dgkq	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P52824	10116	RGD		F
UniProtKB	D3ZG83	Map3k10	enables	GO:0043425	bHLH transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q02779	10116	RGD		F
UniProtKB	D3ZG83	Map3k10	enables	GO:0043425	bHLH transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02779|ensembl:ENSP00000253055	10116	Ensembl		F
UniProtKB	D3ZJK7	Tbx6	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:102539	10116	RGD		F
UniProtKB	D3ZJK7	Tbx6	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70327|ensembl:ENSMUSP00000091579	10116	Ensembl		F
UniProtKB	D3ZN95	Hcfc1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P51610	10116	RGD		F
UniProtKB	D3ZSK5	Setd6	enables	GO:0051059	NF-kappaB binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q8TBK2	10116	RGD		F
UniProtKB	D3ZSZ3	Nlk	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9UBE8	10116	RGD		F
UniProtKB	D4A1R8	Cpne1	enables	GO:0051059	NF-kappaB binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q99829	10116	RGD		F
UniProtKB	D4A523	Nlrp3	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2653833|PANTHER:PTN000648032	10116	GO_Central		F
UniProtKB	D4A523	Nlrp3	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:2653833	10116	RGD		F
UniProtKB	D4A523	Nlrp3	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R4B8|ensembl:ENSMUSP00000098707	10116	Ensembl		F
UniProtKB	E9PSL7	Cit	enables	GO:0001223	transcription coactivator binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:O14578	10116	RGD		F
UniProtKB	E9PVD1	Ccdc62	enables	GO:0030331	nuclear estrogen receptor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P9F0|ensembl:ENSP00000253079	10090	Ensembl		F
UniProtKB	E9PYI1	Znf568	enables	GO:0001222	transcription corepressor binding	ECO:0000353	IPI	PMID:27658112	UniProtKB:Q62318	10090	UniProt		F
UniProtKB	E9PZZ1	Prdm13	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000314	IDA	PMID:23639443		10090	ARUK-UCL		F
UniProtKB	E9PZZ1	Prdm13	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:23639443	UniProtKB:Q02067	10090	ARUK-UCL		F
UniProtKB	F1LP64	Trip12	enables	GO:0046966	nuclear thyroid hormone receptor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q14669	10116	RGD		F
UniProtKB	F1LYL9	Sox9	enables	GO:0043425	bHLH transcription factor binding	ECO:0000353	IPI	PMID:19828133	UniProtKB:P21677	10116	UniProt		F
UniProtKB	F1M391	Sting1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q86WV6	10116	RGD		F
UniProtKB	F1M391	Sting1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q86WV6|ensembl:ENSP00000331288	10116	Ensembl		F
UniProtKB	F1M391	Sting1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q86WV6	10116	RGD		F
UniProtKB	F1M391	Sting1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q86WV6|ensembl:ENSP00000331288	10116	Ensembl		F
UniProtKB	G2XKQ0	SUMO1P1	enables	GO:0008134	transcription factor binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P63166	9606	AgBase		F
UniProtKB	G3V6U9	Setd3	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1289184	10116	RGD		F
UniProtKB	G3V6U9	Setd3	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91WC0|ensembl:ENSMUSP00000066413	10116	Ensembl		F
UniProtKB	G3V7R4	Foxo1	enables	GO:0001223	transcription coactivator binding	ECO:0000353	IPI	PMID:19273580	RGD:620925	10116	RGD		F
UniProtKB	M0QWB7	Ascl5	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:30426815	UniProtKB:P15806	10090	UniProt		F
UniProtKB	O00170	AIP	enables	GO:0017162	aryl hydrocarbon receptor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08915|ensembl:ENSMUSP00000113807	9606	Ensembl		F
UniProtKB	O00233	PSMD9	enables	GO:0043425	bHLH transcription factor binding	ECO:0000250	ISS	PMID:10567574	UniProtKB:Q9WTV5	9606	BHF-UCL		F
UniProtKB	O00268	TAF4	enables	GO:0017162	aryl hydrocarbon receptor binding	ECO:0000353	IPI	PMID:15641800	UniProtKB:P35869	9606	CAFA		F
UniProtKB	O00268	TAF4	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028384	9606	UniProt		F
UniProtKB	O00308	WWP2	enables	GO:0008134	transcription factor binding	ECO:0000353	IPI	PMID:19651900	UniProtKB:P11161	9606	UniProt		F
UniProtKB	O00308	WWP2	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1914144|PANTHER:PTN002600295|UniProtKB:O00308	9606	GO_Central		F
UniProtKB	O00308	WWP2	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028384|UniProtKB:Q9DBH0|ensembl:ENSMUSP00000132224	9606	UniProt		F
UniProtKB	O00308	WWP2	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000250	ISS	PMID:15047715	UniProtKB:Q9DBH0	9606	BHF-UCL		F
UniProtKB	O00308	WWP2	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:19274063	UniProtKB:Q01860	9606	BHF-UCL		F
UniProtKB	O00327	BMAL1	enables	GO:0017162	aryl hydrocarbon receptor binding	ECO:0000353	IPI	PMID:9079689	UniProtKB:P35869	9606	BHF-UCL		F
UniProtKB	O00327	BMAL1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:25936801	UniProtKB:Q8IV76	9606	GO_Central		F
UniProtKB	O00482	NR5A2	enables	GO:0001221	transcription coregulator binding	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00089000	9606	UniProt		F
UniProtKB	O00482	NR5A2	enables	GO:0001221	transcription coregulator binding	ECO:0000353	IPI	PMID:14701856	UniProtKB:Q6STE5	9606	UniProt		F
UniProtKB	O00548	DLL1	enables	GO:0030957	Tat protein binding	ECO:0000353	IPI	PMID:15509766	UniProtKB:Q6RHR9|UniProtKB:Q8VBX6|UniProtKB:Q9WVQ1	9606	UniProt		F
UniProtKB	O00571	DDX3X	enables	GO:0008134	transcription factor binding	ECO:0000314	IDA	PMID:16818630		9606	UniProt		F
UniProtKB	O08609	Mlx	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028384	10090	UniProt		F
UniProtKB	O08609	Mlx	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000314	IDA	PMID:18606808		10090	MGI	has_input(MGI:MGI:1927999)	F
UniProtKB	O08609	Mlx	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000314	IDA	PMID:18606808		10090	MGI		F
UniProtKB	O08609	Mlx	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000314	IDA	PMID:18606808		10090	MGI	occurs_in(GO:0005634),has_input(MGI:MGI:1927999)	F
UniProtKB	O08837	Cdc5l	enables	GO:0001222	transcription corepressor binding	ECO:0000353	IPI	PMID:20629186	RGD:61998	10116	RGD		F
UniProtKB	O08915	Aip	enables	GO:0017162	aryl hydrocarbon receptor binding	ECO:0000353	IPI	PMID:9083006	PR:P30561	10090	MGI	has_input(PR:P30561)	F
UniProtKB	O08949	Gtf2a1	enables	GO:0001091	RNA polymerase II general transcription initiation factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P52655	10116	RGD		F
UniProtKB	O08949	Gtf2a1	enables	GO:0017025	TBP-class protein binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P52655	10116	RGD		F
UniProtKB	O08949	Gtf2a1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1933277	10116	RGD		F
UniProtKB	O08950	Gtf2a2	enables	GO:0001091	RNA polymerase II general transcription initiation factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P52657	10116	RGD		F
UniProtKB	O08950	Gtf2a2	enables	GO:0017025	TBP-class protein binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0013347|PANTHER:PTN000103450|UniProtKB:P52657	10116	GO_Central		F
UniProtKB	O08950	Gtf2a2	enables	GO:0017025	TBP-class protein binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P52657	10116	RGD		F
UniProtKB	O08950	Gtf2a2	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1933289	10116	RGD		F
UniProtKB	O09000	Ncoa3	enables	GO:0016922	nuclear receptor binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014920|InterPro:IPR037077	10090	InterPro		F
UniProtKB	O09000	Ncoa3	enables	GO:0016922	nuclear receptor binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0041092|PANTHER:PTN000074430|RGD:1309046|RGD:620108|RGD:620109|UniProtKB:Q15596|UniProtKB:Q15788|UniProtKB:Q9Y6Q9|ZFIN:ZDB-GENE-010406-3	10090	GO_Central		F
UniProtKB	O09100	Gata2	enables	GO:0001221	transcription coregulator binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23769|ensembl:ENSP00000345681	10090	Ensembl		F
UniProtKB	O09100	Gata2	enables	GO:0001223	transcription coactivator binding	ECO:0000353	IPI	PMID:11724781	UniProtKB:Q925J9	10090	BHF-UCL		F
UniProtKB	O09100	Gata2	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23769|ensembl:ENSP00000345681	10090	Ensembl		F
UniProtKB	O09106	Hdac1	enables	GO:0001222	transcription corepressor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13547|ensembl:ENSP00000362649	10090	Ensembl		F
UniProtKB	O09106	Hdac1	enables	GO:0051059	NF-kappaB binding	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q13547|ensembl:ENSP00000362649|UniProtKB:Q6IT96|ensembl:ENSP00000362649	10090	UniProt		F
UniProtKB	O09106	Hdac1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13547|ensembl:ENSP00000362649	10090	Ensembl		F
UniProtKB	O09106	Hdac1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:19235719	PR:Q8BIA3	10090	MGI	has_input(PR:Q8BIA3)	F
UniProtKB	O09106	Hdac1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00026336|UniProtKB:Q13547|ensembl:ENSP00000362649	10090	UniProt		F
UniProtKB	O09106	Hdac1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000304	TAS	PMID:12711221		10090	UniProt		F
UniProtKB	O09106	Hdac1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:18486321	UniProtKB:P28033	10090	UniProt		F
UniProtKB	O09106	Hdac1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:33795231	UniProtKB:Q60707	10090	UniProt	occurs_in(UBERON:0004883)	F
UniProtKB	O09139	E2f1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q01094	10116	RGD		F
UniProtKB	O09139	E2f1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01094|ensembl:ENSP00000345571	10116	Ensembl		F
UniProtKB	O14497	ARID1A	enables	GO:0016922	nuclear receptor binding	ECO:0000353	IPI	PMID:17363140	UniProtKB:P03372	9606	BHF-UCL		F
UniProtKB	O14497	ARID1A	enables	GO:0016922	nuclear receptor binding	ECO:0000353	IPI	PMID:17363140	UniProtKB:P10276	9606	BHF-UCL		F
UniProtKB	O14503	BHLHE40	enables	GO:0043425	bHLH transcription factor binding	ECO:0000353	IPI	PMID:12397359	UniProtKB:Q9WTL8	9606	BHF-UCL		F
UniProtKB	O14503	BHLHE40	enables	GO:0043425	bHLH transcription factor binding	ECO:0000353	IPI	PMID:15193144	UniProtKB:Q9C0J9	9606	BHF-UCL		F
UniProtKB	O14503	BHLHE40	enables	GO:0043425	bHLH transcription factor binding	ECO:0000353	IPI	PMID:15193144	UniProtKB:Q9WTL8	9606	BHF-UCL		F
UniProtKB	O14503	BHLHE40	enables	GO:0043426	MRF binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35185	9606	BHF-UCL		F
UniProtKB	O14503	BHLHE40	enables	GO:0043426	MRF binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35185|ensembl:ENSMUSP00000032194	9606	Ensembl		F
UniProtKB	O14503	BHLHE40	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O35185	9606	BHF-UCL		F
UniProtKB	O14503	BHLHE40	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35185|ensembl:ENSMUSP00000032194	9606	Ensembl		F
UniProtKB	O14522	PTPRT	enables	GO:0097677	STAT family protein binding	ECO:0000353	IPI	PMID:17360477	UniProtKB:P40763	9606	ARUK-UCL		F
UniProtKB	O14578	CIT	enables	GO:0001223	transcription coactivator binding	ECO:0000353	IPI	PMID:30865227	UniProtKB:P46937	9606	FlyBase		F
UniProtKB	O14746	TERT	enables	GO:0001223	transcription coactivator binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70372|ensembl:ENSMUSP00000022104	9606	Ensembl		F
UniProtKB	O14746	TERT	enables	GO:0001223	transcription coactivator binding	ECO:0000353	IPI	PMID:19571879	UniProtKB:P51532	9606	BHF-UCL		F
UniProtKB	O14770	MEIS2	enables	GO:0008134	transcription factor binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P97367	9606	UniProt		F
UniProtKB	O14776	TCERG1	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:20956529	UniProtKB:Q9UI36	9606	BHF-UCL		F
UniProtKB	O14980	XPO1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80U96|ensembl:ENSRNOP00000087052	9606	Ensembl		F
UniProtKB	O14981	BTAF1	enables	GO:0017025	TBP-class protein binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044972	9606	InterPro		F
UniProtKB	O15047	SETD1A	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:27141965	UniProtKB:P22415	9606	ParkinsonsUK-UCL		F
UniProtKB	O15055	PER2	enables	GO:0001222	transcription corepressor binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1195265|PANTHER:PTN000138364	9606	GO_Central		F
UniProtKB	O15119	TBX3	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P70324	9606	BHF-UCL		F
UniProtKB	O15119	TBX3	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70324|ensembl:ENSMUSP00000018748	9606	Ensembl		F
UniProtKB	O15164	TRIM24	enables	GO:0016922	nuclear receptor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64127|ensembl:ENSMUSP00000031859	9606	Ensembl		F
UniProtKB	O15178	TBXT	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P20293	9606	BHF-UCL		F
UniProtKB	O15178	TBXT	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:22164283	UniProtKB:Q9H2W2	9606	BHF-UCL		F
UniProtKB	O15350	TP73	enables	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:18421303	UniProtKB:P17208	9606	ARUK-UCL		F
UniProtKB	O15350	TP73	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000353	IPI	PMID:18421303	UniProtKB:P17208	9606	ARUK-UCL		F
UniProtKB	O15379	HDAC3	enables	GO:0001222	transcription corepressor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P6W3|ensembl:ENSRNOP00000071791	9606	Ensembl		F
UniProtKB	O15379	HDAC3	enables	GO:0001222	transcription corepressor binding	ECO:0000353	IPI	PMID:10898795	UniProtKB:Q6W2J9	9606	UniProt		F
UniProtKB	O15379	HDAC3	enables	GO:0001222	transcription corepressor binding	ECO:0000353	IPI	PMID:12535528	UniProtKB:Q96JN0	9606	ARUK-UCL		F
UniProtKB	O15379	HDAC3	enables	GO:0051059	NF-kappaB binding	ECO:0000353	IPI	PMID:17785205	UniProtKB:Q04206	9606	UniProt		F
UniProtKB	O15379	HDAC3	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000304	TAS	PMID:12711221		9606	UniProt		F
UniProtKB	O15409	FOXP2	enables	GO:0001221	transcription coregulator binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58463|ensembl:ENSMUSP00000031545	9606	Ensembl		F
UniProtKB	O15534	PER1	enables	GO:0001222	transcription corepressor binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1195265|PANTHER:PTN000138364	9606	GO_Central		F
