GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0003714	transcription corepressor activity	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:2135607	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0003714	transcription corepressor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0004407	histone deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0016922	nuclear receptor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0017136	NAD-dependent histone deacetylase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0024291|FB:FBgn0037802|FB:FBgn0038788|MGI:MGI:1354161|MGI:MGI:2135607|PANTHER:PTN000119154|PomBase:SPAC1783.04c|PomBase:SPBC16D10.07c|PomBase:SPCC132.02|RGD:1308542|SGD:S000002200|SGD:S000002599|SGD:S000005429|SGD:S000005551|SGD:S000005936|UniProtKB:Q57V41|UniProtKB:Q8IXJ6|UniProtKB:Q8N6T7|UniProtKB:Q96EB6	10116	GO_Central		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0017136	NAD-dependent histone deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:2135607	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0017136	NAD-dependent histone deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0017136	NAD-dependent histone deacetylase activity	ECO:0000314	IDA	PMID:19356683		10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0032041	NAD-dependent histone H3K14 deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0042393	histone binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0043425	bHLH transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0046969	NAD-dependent histone H3K9 deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:2135607	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0046969	NAD-dependent histone H3K9 deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0046970	NAD-dependent histone H4K16 deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0070577	lysine-acetylated histone binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0140937	histone H4K12 deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0141050	histone H3K deacetylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0160012	NAD-dependent histone decrotonylase activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q96EB6	10116	UniProt		F
UniProtKB	A0A0G2JZ79	Sirt1	enables	GO:0160012	NAD-dependent histone decrotonylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		F
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0000183	rDNA heterochromatin formation	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		P
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0006325	chromatin organization	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		P
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0031507	heterochromatin formation	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		P
UniProtKB	A0A0G2JZ79	Sirt1	involved_in	GO:0140861	DNA repair-dependent chromatin remodeling	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96EB6	10116	RGD		P
UniProtKB	A0A0G2K344	Pik3ca	acts_upstream_of_negative_effect	GO:0141068	autosome genomic imprinting	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1206581	10116	RGD		P
UniProtKB	A0A0G2K344	Pik3ca	involved_in	GO:0141068	autosome genomic imprinting	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42337|ensembl:ENSMUSP00000029201	10116	Ensembl		P
UniProtKB	A0A1B0GVZ6	MBD3L2B	involved_in	GO:0006346	DNA methylation-dependent heterochromatin formation	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1333812|PANTHER:PTN000963505|UniProtKB:Q9UBB5	9606	GO_Central		P
UniProtKB	A0A1W2PPD8	KDM4F	enables	GO:0032454	histone H3K9 demethylase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0033233|FB:FBgn0053182|MGI:MGI:1924054|MGI:MGI:2442355|MGI:MGI:2446210|MGI:MGI:3606484|PANTHER:PTN000075207|SGD:S000000971|UniProtKB:B2RXH2|UniProtKB:O75164|UniProtKB:O94953|UniProtKB:Q6B0I6|UniProtKB:Q9H3R0|WB:WBGene00012982	9606	GO_Central		F
UniProtKB	A0A1W2PPD8	KDM4F	involved_in	GO:0006325	chromatin organization	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0156	9606	UniProt		P
UniProtKB	A0A1W2PPD8	KDM4F	involved_in	GO:0006338	chromatin remodeling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0036004|MGI:MGI:104813|MGI:MGI:1924054|MGI:MGI:2136980|MGI:MGI:2442355|PANTHER:PTN000075014|PomBase:SPAC1002.05c|PomBase:SPAC343.11c|PomBase:SPBP19A11.06|SGD:S000003880|TAIR:locus:2025635|TAIR:locus:2044697|TAIR:locus:2128659|TAIR:locus:2146653|TAIR:locus:2170982|TAIR:locus:504955644|UniProtKB:A0A1P8AP94|UniProtKB:C8VTU6|UniProtKB:Q10RP4|UniProtKB:Q336N8|UniProtKB:Q53WJ1|UniProtKB:Q5N712	9606	GO_Central		P
UniProtKB	A0A1W2PR48	TLE7	enables	GO:0003714	transcription corepressor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0001139|MGI:MGI:104633|MGI:MGI:104636|PANTHER:PTN000850324|UniProtKB:Q04724|UniProtKB:Q04725|WB:WBGene00006773	9606	GO_Central		F
UniProtKB	A0A3B3IU63	H2AL3	involved_in	GO:0031507	heterochromatin formation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000604564|SGD:S000005372	9606	GO_Central		P
UniProtKB	A0A494C1R9	TSPY9	enables	GO:0042393	histone binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0015268|FB:FBgn0267366|MGI:MGI:106654|PANTHER:PTN000221934|RGD:3912|SGD:S000001756|SGD:S000005190|TAIR:locus:2019075|TAIR:locus:2034995|TAIR:locus:2050424|TAIR:locus:2091591|TAIR:locus:2120785|TAIR:locus:2164595|UniProtKB:Q8I2W3|UniProtKB:Q8I608	9606	GO_Central		F
UniProtKB	A0A494C1R9	TSPY9	involved_in	GO:0006334	nucleosome assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002164	9606	InterPro		P
UniProtKB	A0A8I6G705	Rbpms	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q93062	10116	RGD		F
UniProtKB	A0JLT2	MED19	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019403	9606	InterPro		F
UniProtKB	A0JPK3	Zfp57	acts_upstream_of_or_within	GO:0044725	epigenetic programming in the zygotic pronuclei	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:99204	10116	RGD		P
UniProtKB	A0JPK3	Zfp57	acts_upstream_of_or_within	GO:0071514	genomic imprinting	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:99204	10116	RGD		P
UniProtKB	A0JPK3	Zfp57	acts_upstream_of_or_within	GO:0141068	autosome genomic imprinting	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:99204	10116	RGD		P
UniProtKB	A0JPK3	Zfp57	involved_in	GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:99204	10116	RGD		P
UniProtKB	A0JPK3	Zfp57	involved_in	GO:0044726	epigenetic programing of female pronucleus	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:99204	10116	RGD		P
UniProtKB	A0JPK3	Zfp57	involved_in	GO:0141068	autosome genomic imprinting	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8C6P8	10116	UniProt		P
UniProtKB	A0JPK3	Zfp57	involved_in	GO:0141068	autosome genomic imprinting	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:99204	10116	RGD		P
UniProtKB	A0JPK3	Zfp57	involved_in	GO:0141068	autosome genomic imprinting	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9NU63	10116	RGD		P
UniProtKB	A0JPN6	Med22	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009332	10116	InterPro		F
UniProtKB	A0JPP1	Drap1	enables	GO:0001091	RNA polymerase II general transcription initiation factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q14919	10116	RGD		F
UniProtKB	A0JPP1	Drap1	enables	GO:0001091	RNA polymerase II general transcription initiation factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14919|ensembl:ENSP00000307850	10116	Ensembl		F
UniProtKB	A0JPP1	Drap1	enables	GO:0003714	transcription corepressor activity	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:1913806	10116	RGD		F
UniProtKB	A0JPP1	Drap1	enables	GO:0017025	TBP-class protein binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q14919	10116	RGD		F
UniProtKB	A0JPP1	Drap1	enables	GO:0017025	TBP-class protein binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14919|ensembl:ENSP00000307850	10116	Ensembl		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0032452	histone demethylase activity	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:3606484	10116	RGD		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0032452	histone demethylase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U2K5|ensembl:ENSMUSP00000061632	10116	Ensembl		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0032454	histone H3K9 demethylase activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0033233|FB:FBgn0053182|MGI:MGI:1924054|MGI:MGI:2442355|MGI:MGI:2446210|MGI:MGI:3606484|PANTHER:PTN000075207|SGD:S000000971|UniProtKB:B2RXH2|UniProtKB:O75164|UniProtKB:O94953|UniProtKB:Q6B0I6|UniProtKB:Q9H3R0|WB:WBGene00012982	10116	GO_Central		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0032454	histone H3K9 demethylase activity	ECO:0000266	ISO	GO_REF:0000096	MGI:MGI:3606484	10116	RGD		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0032454	histone H3K9 demethylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q6B0I6	10116	RGD		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0032454	histone H3K9 demethylase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U2K5|ensembl:ENSMUSP00000061632	10116	Ensembl		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0032454	histone H3K9 demethylase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6B0I6|ensembl:ENSP00000334181	10116	Ensembl		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0140684	histone H3K9me2/H3K9me3 demethylase activity	ECO:0000501	IEA	GO_REF:0000003	EC:1.14.11.66	10116	UniProt		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0140684	histone H3K9me2/H3K9me3 demethylase activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q6B0I6	10116	RGD		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0140684	histone H3K9me2/H3K9me3 demethylase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6B0I6|ensembl:ENSP00000334181	10116	Ensembl		F
UniProtKB	A1A5Q5	Kdm4d	enables	GO:0140684	histone H3K9me2/H3K9me3 demethylase activity	ECO:0007322	IEA	GO_REF:0000116	RHEA:60200	10116	RHEA		F
UniProtKB	A1A5Q5	Kdm4d	involved_in	GO:0006325	chromatin organization	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0156	10116	UniProt		P
UniProtKB	A1A5Q5	Kdm4d	involved_in	GO:0006338	chromatin remodeling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0036004|MGI:MGI:104813|MGI:MGI:1924054|MGI:MGI:2136980|MGI:MGI:2442355|PANTHER:PTN000075014|PomBase:SPAC1002.05c|PomBase:SPAC343.11c|PomBase:SPBP19A11.06|SGD:S000003880|TAIR:locus:2025635|TAIR:locus:2044697|TAIR:locus:2128659|TAIR:locus:2146653|TAIR:locus:2170982|TAIR:locus:504955644|UniProtKB:A0A1P8AP94|UniProtKB:C8VTU6|UniProtKB:Q10RP4|UniProtKB:Q336N8|UniProtKB:Q53WJ1|UniProtKB:Q5N712	10116	GO_Central		P
UniProtKB	A1A5R1	Rbfox2	enables	GO:0003714	transcription corepressor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O43251	10116	UniProt		F
UniProtKB	A1A5R1	Rbfox2	enables	GO:0003714	transcription corepressor activity	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:O43251	10116	RGD		F
UniProtKB	A1A5R1	Rbfox2	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O43251	10116	UniProt		F
UniProtKB	A1A5R1	Rbfox2	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:O43251	10116	RGD		F
UniProtKB	A2A5K6	Znf335	involved_in	GO:0040029	epigenetic regulation of gene expression	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9H4Z2	10090	UniProt		P
UniProtKB	A2A5K6	Znf335	involved_in	GO:0040029	epigenetic regulation of gene expression	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H4Z2|ensembl:ENSP00000325326	10090	Ensembl		P
UniProtKB	A2A5N8	L3mbtl1	enables	GO:0035064	methylated histone binding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Y468	10090	UniProt		F
UniProtKB	A2A5N8	L3mbtl1	enables	GO:0035064	methylated histone binding	ECO:0000266	ISO	PMID:19144645	UniProtKB:Q9Y468	10090	MGI		F
UniProtKB	A2A5N8	L3mbtl1	enables	GO:0042393	histone binding	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0032475|PANTHER:PTN000261772|UniProtKB:Q05BQ5|UniProtKB:Q5VUG0|UniProtKB:Q969R5|UniProtKB:Q9UHJ3|UniProtKB:Q9Y468	10090	GO_Central		F
UniProtKB	A2A5N8	L3mbtl1	involved_in	GO:0006325	chromatin organization	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Y468	10090	UniProt		P
UniProtKB	A2A5N8	L3mbtl1	involved_in	GO:0006325	chromatin organization	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0156	10090	UniProt		P
UniProtKB	A2A5N8	L3mbtl1	involved_in	GO:0031507	heterochromatin formation	ECO:0005544	ISO	GO_REF:0000114	ComplexPortal:CPX-469	10090	ComplexPortal		P
UniProtKB	A2A5N8	L3mbtl1	involved_in	GO:0040029	epigenetic regulation of gene expression	ECO:0000303	NAS	PMID:16081246		10090	UniProt		P
UniProtKB	A2A5Z6	Smurf2	enables	GO:0046332	SMAD binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000135004|RGD:1310067|UniProtKB:Q9HAU4|UniProtKB:Q9HCE7	10090	GO_Central		F
UniProtKB	A2A5Z6	Smurf2	enables	GO:0046332	SMAD binding	ECO:0000266	ISO	GO_REF:0000096	RGD:1310067	10090	MGI		F
UniProtKB	A2A5Z6	Smurf2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A8I5Y0P5|ensembl:ENSRNOP00000077079	10090	Ensembl		F
UniProtKB	A2A5Z6	Smurf2	enables	GO:0046332	SMAD binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9HAU4|ensembl:ENSP00000262435	10090	Ensembl		F
UniProtKB	A2A891	Camta1	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000596526|UniProtKB:O94983	10090	GO_Central		F
UniProtKB	A2A8L1	Chd5	enables	GO:0042393	histone binding	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1915022|MGI:MGI:2448567|MGI:MGI:3036258|PANTHER:PTN002473914|SGD:S000000966|UniProtKB:O14646|UniProtKB:Q8TDI0|UniProtKB:Q9HCK8	10090	GO_Central		F
UniProtKB	A2A8L1	Chd5	enables	GO:0042393	histone binding	ECO:0000314	IDA	PMID:23318260		10090	GO_Central		F
UniProtKB	A2A8L1	Chd5	enables	GO:0061628	H3K27me3 modified histone binding	ECO:0000314	IDA	PMID:23948251		10090	UniProt		F
UniProtKB	A2A8L1	Chd5	enables	GO:0140658	ATP-dependent chromatin remodeler activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000330	10090	InterPro		F
UniProtKB	A2A8L1	Chd5	enables	GO:0140658	ATP-dependent chromatin remodeler activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0023395|FB:FBgn0262519|PANTHER:PTN002473914|PomBase:SPAC1783.05|PomBase:SPAC3G6.01|PomBase:SPBP35G2.10|SGD:S000000966|UniProtKB:Q12873|UniProtKB:Q14839|UniProtKB:Q9HCK8|ZFIN:ZDB-GENE-070912-179|dictyBase:DDB_G0293012	10090	GO_Central		F
UniProtKB	A2A8L1	Chd5	involved_in	GO:0006325	chromatin organization	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0156	10090	UniProt		P
UniProtKB	A2A8L1	Chd5	involved_in	GO:0006338	chromatin remodeling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009462	10090	InterPro		P
UniProtKB	A2A8L1	Chd5	involved_in	GO:0006338	chromatin remodeling	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8TDI0	10090	UniProt		P
UniProtKB	A2A8L1	Chd5	involved_in	GO:0006338	chromatin remodeling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0023395|FB:FBgn0262519|MGI:MGI:2444748|MGI:MGI:88393|PANTHER:PTN002473914|PomBase:SPAC1783.05|PomBase:SPAC3G6.01|PomBase:SPBP35G2.10|SGD:S000000966|UniProtKB:O14646|UniProtKB:Q12873|UniProtKB:Q14839|UniProtKB:Q8TDI0|UniProtKB:Q9HCK8|ZFIN:ZDB-GENE-120314-2|dictyBase:DDB_G0293012	10090	GO_Central		P
UniProtKB	A2A8L1	Chd5	involved_in	GO:0035092	sperm DNA condensation	ECO:0000315	IMP	PMID:24252660		10090	UniProt		P
UniProtKB	A2A935	Prdm16	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1917923|PANTHER:PTN000694483	10090	GO_Central		F
UniProtKB	A2A935	Prdm16	enables	GO:0003713	transcription coactivator activity	ECO:0000314	IDA	PMID:17618855		10090	UniProt		F
UniProtKB	A2A935	Prdm16	enables	GO:0003713	transcription coactivator activity	ECO:0000314	IDA	PMID:18719582		10090	UniProt		F
UniProtKB	A2A935	Prdm16	enables	GO:0046332	SMAD binding	ECO:0000353	IPI	PMID:17467076	PR:Q8BUN5	10090	MGI	occurs_in(EMAPA:16039),has_input(PR:Q8BUN5)	F
UniProtKB	A2A935	Prdm16	enables	GO:0046974	histone H3K9 methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044410	10090	InterPro		F
UniProtKB	A2A935	Prdm16	enables	GO:0046974	histone H3K9 methyltransferase activity	ECO:0000314	IDA	PMID:22939622		10090	UniProt		F
UniProtKB	A2A935	Prdm16	enables	GO:0140947	histone H3K9me2 methyltransferase activity	ECO:0007322	IEA	GO_REF:0000116	RHEA:60280	10090	RHEA		F
UniProtKB	A2A935	Prdm16	enables	GO:0140948	histone H3K9 monomethyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.367	10090	UniProt		F
UniProtKB	A2A935	Prdm16	involved_in	GO:0006338	chromatin remodeling	ECO:0000366	IEA	GO_REF:0000108	GO:0046974	10090	GOC		P
UniProtKB	A2A935	Prdm16	involved_in	GO:0006338	chromatin remodeling	ECO:0000366	IEA	GO_REF:0000108	GO:0140947	10090	GOC		P
UniProtKB	A2A935	Prdm16	involved_in	GO:0006338	chromatin remodeling	ECO:0000366	IEA	GO_REF:0000108	GO:0140948	10090	GOC		P
UniProtKB	A2A935	Prdm16	involved_in	GO:0070828	heterochromatin organization	ECO:0000315	IMP	PMID:22939622		10090	UniProt		P
UniProtKB	A2AA28	Mettl23	acts_upstream_of_positive_effect	GO:0044727	epigenetic programing of male pronucleus	ECO:0000315	IMP	PMID:28930672		10090	UniProt		P
UniProtKB	A2AA28	Mettl23	enables	GO:0035642	histone H3R17 methyltransferase activity	ECO:0000314	IDA	PMID:28930672		10090	UniProt		F
UniProtKB	A2AA28	Mettl23	enables	GO:0042054	histone methyltransferase activity	ECO:0000304	TAS	Reactome:R-MMU-9822592		10090	Reactome		F
UniProtKB	A2AA28	Mettl23	enables	GO:0140297	DNA-binding transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q86XA0|ensembl:ENSP00000341543	10090	Ensembl		F
UniProtKB	A2AA28	Mettl23	involved_in	GO:0006325	chromatin organization	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0156	10090	UniProt		P
UniProtKB	A2AA28	Mettl23	involved_in	GO:0044725	epigenetic programming in the zygotic pronuclei	ECO:0000315	IMP	PMID:28930672		10090	UniProt		P
UniProtKB	A2ABV5	Med14	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013947	10090	InterPro		F
UniProtKB	A2ABV5	Med14	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0035145|PANTHER:PTN000301622|PomBase:SPBC1A4.10c|TAIR:locus:2084948|UniProtKB:O60244	10090	GO_Central		F
UniProtKB	A2ABV5	Med14	enables	GO:0003712	transcription coregulator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O60244|ensembl:ENSP00000323720	10090	Ensembl		F
UniProtKB	A2ABV5	Med14	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:O60244	10090	MGI		F
UniProtKB	A2ABV5	Med14	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O60244|ensembl:ENSP00000323720	10090	Ensembl		F
UniProtKB	A2AG58	Bclaf3	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2442637|PANTHER:PTN000392101|UniProtKB:Q9Y2W1	10090	GO_Central		F
UniProtKB	A2AGH6	Med12	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019035	10090	InterPro		F
UniProtKB	A2AGH6	Med12	enables	GO:0003712	transcription coregulator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q93074|ensembl:ENSP00000363193	10090	Ensembl		F
UniProtKB	A2AGH6	Med12	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q93074	10090	MGI		F
